,Retailer,Retailer ID,Invoice Date,Region,State,City,Gender Type,Product Category,Price per Unit,Units Sold,Total Sales,Sales Method
2844,West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,20,150,30000.0,In-store
2845,West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,10,150,15000.0,In-store
2846,West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,15,75,11250.0,In-store
2847,West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Men,Apparel,60,100,60000.0,In-store
2848,West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Women,Apparel,50,225,112500.0,In-store
2849,West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,60,495,297000.0,In-store
2850,West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,40,200,80000.0,In-store
2851,West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,35,175,61250.0,In-store
2852,West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,35,150,52500.0,In-store
2853,West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Men,Apparel,45,175,78750.0,In-store
2854,West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Women,Apparel,50,300,150000.0,In-store
2855,West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,35,550,192500.0,In-store
2856,West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,30,300,90000.0,In-store
2857,West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,25,200,50000.0,In-store
2858,West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,25,175,43750.0,In-store
2859,West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Men,Apparel,35,175,61250.0,In-store
2860,West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Women,Apparel,55,325,178750.0,In-store
2861,West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,50,550,275000.0,In-store
2862,West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,45,300,135000.0,In-store
2863,West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,40,225,90000.0,In-store
2864,West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,40,175,70000.0,In-store
2865,West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Men,Apparel,50,200,100000.0,In-store
2866,West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Women,Apparel,55,375,206250.0,In-store
2867,West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,50,525,262500.0,In-store
2868,West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,45,300,135000.0,In-store
2869,West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,40,225,90000.0,In-store
2870,West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,40,200,80000.0,In-store
2871,West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Men,Apparel,50,175,87500.0,In-store
2872,West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Women,Apparel,55,350,192500.0,In-store
2873,West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,35,475,166250.0,In-store
2874,West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,30,250,75000.0,In-store
2875,West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,25,150,37500.0,In-store
2876,West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,25,125,31250.0,In-store
2877,West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Men,Apparel,35,125,43750.0,In-store
2878,West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Women,Apparel,40,200,80000.0,In-store
2879,West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,45,375,168750.0,In-store
2880,West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,35,225,78750.0,In-store
2881,West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,35,125,43750.0,In-store
2882,West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,35,125,43750.0,In-store
2883,West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Men,Apparel,45,125,56250.0,In-store
2884,West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Women,Apparel,50,250,125000.0,In-store
2885,West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,45,400,180000.0,In-store
2886,West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,35,300,105000.0,In-store
2887,West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,35,245,85750.0,In-store
2888,West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,35,225,78750.0,In-store
2889,West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Men,Apparel,60,200,120000.0,In-store
2890,West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women,Apparel,65,300,195000.0,In-store
2891,West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,60,550,330000.0,In-store
2892,West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,50,350,175000.0,In-store
2893,West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,50,300,150000.0,In-store
2894,West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,50,250,125000.0,In-store
2895,West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Men,Apparel,60,250,150000.0,In-store
2896,West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Women,Apparel,65,350,227500.0,In-store
2897,West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,35,500,175000.0,In-store
2898,West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,35,300,105000.0,In-store
2899,West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,25,300,75000.0,In-store
2900,West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,30,150,45000.0,In-store
2901,West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Men,Apparel,45,200,90000.0,In-store
2902,West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Women,Apparel,35,300,105000.0,In-store
2903,West Gear,1185732,2021-02-10,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,35,550,192500.0,In-store
2904,West Gear,1185732,2021-02-10,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,35,200,70000.0,In-store
2905,West Gear,1185732,2021-02-10,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,25,250,62500.0,In-store
2906,West Gear,1185732,2021-02-03,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,23,20,460.0,Online
2907,West Gear,1185732,2021-02-03,Midwest,Wisconsin,Milwaukee,Men,Apparel,38,38,1444.0,Online
2908,West Gear,1185732,2021-02-03,Midwest,Wisconsin,Milwaukee,Women,Apparel,14,65,910.0,Online
2909,West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,19,141,2679.0,Online
2910,West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,19,44,836.0,Online
2911,West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,9,59,531.0,Online
2912,West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,14,20,280.0,Online
2913,West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Men,Apparel,29,34,986.0,Online
2914,West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Women,Apparel,18,63,1134.0,Online
2915,West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,18,122,2196.0,Online
2916,West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,20,39,780.0,Online
2917,West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,9,41,369.0,Online
2918,West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,15,22,330.0,Online
2919,West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Men,Apparel,55,26,1430.0,Online
2920,West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Women,Apparel,49,61,2989.0,Online
2921,West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,58,134,7772.0,Online
2922,West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,39,50,1950.0,Online
2923,West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,33,49,1617.0,Online
2924,West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,32,38,1216.0,Online
2925,West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Men,Apparel,44,53,2332.0,Online
2926,West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Women,Apparel,47,90,4230.0,Online
2927,West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,32,160,5120.0,Online
2928,West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,27,90,2430.0,Online
2929,West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,24,52,1248.0,Online
2930,West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,24,47,1128.0,Online
2931,West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Men,Apparel,34,46,1564.0,Online
2932,West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Women,Apparel,51,98,4998.0,Online
2933,West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,45,149,6705.0,Online
2934,West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,42,87,3654.0,Online
2935,West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,38,61,2318.0,Online
2936,West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,38,51,1938.0,Online
2937,West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Men,Apparel,48,50,2400.0,Online
2938,West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Women,Apparel,52,94,4888.0,Online
2939,West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,46,158,7268.0,Online
2940,West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,43,84,3612.0,Online
2941,West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,39,56,2184.0,Online
2942,West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,39,50,1950.0,Online
2943,West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Men,Apparel,48,46,2208.0,Online
2944,West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Women,Apparel,52,102,5304.0,Online
2945,West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,33,143,4719.0,Online
2946,West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,29,65,1885.0,Online
2947,West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,24,44,1056.0,Online
2948,West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,23,34,782.0,Online
2949,West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Men,Apparel,33,33,1089.0,Online
2950,West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Women,Apparel,38,52,1976.0,Online
2951,West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,43,113,4859.0,Online
2952,West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,33,68,2244.0,Online
2953,West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,34,33,1122.0,Online
2954,West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,32,33,1056.0,Online
2955,West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Men,Apparel,44,33,1452.0,Online
2956,West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Women,Apparel,46,65,2990.0,Online
2957,West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,41,104,4264.0,Online
2958,West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,32,78,2496.0,Online
2959,West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,33,69,2277.0,Online
2960,West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,33,65,2145.0,Online
2961,West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Men,Apparel,58,56,3248.0,Online
2962,West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women,Apparel,61,75,4575.0,Online
2963,West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,58,138,8004.0,Online
2964,West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,49,102,4998.0,Online
2965,West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,45,87,3915.0,Online
2966,West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,48,73,3504.0,Online
2967,West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Men,Apparel,57,73,4161.0,Online
2968,West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Women,Apparel,59,88,5192.0,Online
2969,West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,32,140,4480.0,Online
2970,West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,32,78,2496.0,Online
2971,West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,24,87,2088.0,Online
2972,West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Women,Athletic Footwear,28,44,1232.0,Online
2973,West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Men,Apparel,41,58,2378.0,Online
2974,West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Women,Apparel,32,84,2688.0,Online
2975,West Gear,1185732,2021-02-10,Midwest,Wisconsin,Milwaukee,Men,Street Footwear,34,160,5440.0,Online
2976,West Gear,1185732,2021-02-10,Midwest,Wisconsin,Milwaukee,Men,Athletic Footwear,34,52,1768.0,Online
2977,West Gear,1185732,2021-02-10,Midwest,Wisconsin,Milwaukee,Women,Street Footwear,24,73,1752.0,Online
2978,Foot Locker,1185732,2021-06-05,Midwest,Illinois,Chicago,Women,Apparel,45,275,123750.0,Outlet
2979,Foot Locker,1185732,2021-06-11,Midwest,Illinois,Chicago,Women,Apparel,45,275,123750.0,Outlet
2980,Foot Locker,1185732,2021-06-17,Midwest,Illinois,Chicago,Women,Apparel,50,225,112500.0,Outlet
2981,Foot Locker,1185732,2021-06-23,Midwest,Illinois,Chicago,Women,Apparel,50,225,112500.0,Outlet
2982,Foot Locker,1185732,2021-06-29,Midwest,Illinois,Chicago,Women,Apparel,65,250,162500.0,Outlet
2983,Foot Locker,1185732,2021-07-05,Midwest,Illinois,Chicago,Women,Apparel,55,350,192500.0,Outlet
2984,Foot Locker,1185732,2021-07-11,Midwest,Illinois,Chicago,Women,Apparel,55,400,220000.0,Outlet
2985,Foot Locker,1185732,2021-07-17,Midwest,Illinois,Chicago,Women,Apparel,55,375,206250.0,Outlet
2986,Foot Locker,1185732,2021-07-23,Midwest,Illinois,Chicago,Women,Apparel,55,250,137500.0,Outlet
2987,Foot Locker,1185732,2021-07-29,Midwest,Illinois,Chicago,Women,Apparel,65,250,162500.0,Outlet
2988,Foot Locker,1185732,2021-08-04,Midwest,Illinois,Chicago,Women,Apparel,65,250,162500.0,Outlet
2989,Foot Locker,1185732,2021-08-10,Midwest,Illinois,Chicago,Women,Apparel,65,300,195000.0,Outlet
2990,Foot Locker,1185732,2020-10-22,Midwest,Minnesota,Minneapolis,Women,Apparel,35,250,87500.0,In-store
2991,Foot Locker,1185732,2020-10-23,Midwest,Minnesota,Minneapolis,Men,Street Footwear,35,500,175000.0,In-store
2992,Foot Locker,1185732,2020-10-26,Midwest,Minnesota,Minneapolis,Women,Athletic Footwear,30,75,22500.0,In-store
2993,Foot Locker,1185732,2020-10-28,Midwest,Minnesota,Minneapolis,Women,Apparel,35,225,78750.0,In-store
2994,Foot Locker,1185732,2020-10-29,Midwest,Minnesota,Minneapolis,Men,Street Footwear,40,445,178000.0,In-store
2995,Foot Locker,1185732,2020-11-01,Midwest,Minnesota,Minneapolis,Women,Athletic Footwear,35,25,8750.0,In-store
2996,Foot Locker,1185732,2020-11-03,Midwest,Minnesota,Minneapolis,Women,Apparel,40,175,70000.0,In-store
2997,Foot Locker,1185732,2020-11-04,Midwest,Minnesota,Minneapolis,Men,Street Footwear,40,400,160000.0,In-store
2998,Foot Locker,1185732,2020-11-07,Midwest,Minnesota,Minneapolis,Women,Athletic Footwear,35,25,8750.0,In-store
2999,Foot Locker,1185732,2020-11-09,Midwest,Minnesota,Minneapolis,Women,Apparel,40,175,70000.0,In-store
3000,Foot Locker,1185732,2020-11-10,Midwest,Minnesota,Minneapolis,Men,Street Footwear,50,445,222500.0,In-store
3001,Foot Locker,1185732,2020-11-13,Midwest,Minnesota,Minneapolis,Women,Athletic Footwear,40,50,20000.0,In-store
3002,Foot Locker,1185732,2020-11-15,Midwest,Minnesota,Minneapolis,Women,Apparel,60,175,105000.0,In-store
3003,Foot Locker,1185732,2020-11-16,Midwest,Minnesota,Minneapolis,Men,Street Footwear,45,425,191250.0,Outlet
3004,Foot Locker,1185732,2020-11-19,Midwest,Minnesota,Minneapolis,Women,Athletic Footwear,35,150,52500.0,Outlet
3005,Foot Locker,1185732,2020-11-21,Midwest,Minnesota,Minneapolis,Women,Apparel,55,325,178750.0,Outlet
3006,Foot Locker,1185732,2020-11-22,Midwest,Minnesota,Minneapolis,Men,Street Footwear,50,550,275000.0,Outlet
3007,Foot Locker,1185732,2020-11-25,Midwest,Minnesota,Minneapolis,Women,Athletic Footwear,40,175,70000.0,Outlet
3008,Foot Locker,1185732,2020-11-27,Midwest,Minnesota,Minneapolis,Women,Apparel,55,375,206250.0,Outlet
3009,Foot Locker,1185732,2020-11-28,Midwest,Minnesota,Minneapolis,Men,Street Footwear,50,525,262500.0,Outlet
3010,Foot Locker,1185732,2020-12-01,Midwest,Minnesota,Minneapolis,Women,Athletic Footwear,35,175,61250.0,Outlet
3011,Foot Locker,1185732,2020-12-03,Midwest,Minnesota,Minneapolis,Women,Apparel,50,325,162500.0,Outlet
3012,Foot Locker,1185732,2020-12-04,Midwest,Minnesota,Minneapolis,Men,Street Footwear,45,450,202500.0,Outlet
3013,Foot Locker,1185732,2020-12-07,Midwest,Minnesota,Minneapolis,Women,Athletic Footwear,25,125,31250.0,Outlet
3014,Foot Locker,1185732,2020-12-09,Midwest,Minnesota,Minneapolis,Women,Apparel,40,200,80000.0,Outlet
3015,Foot Locker,1185732,2020-12-10,Midwest,Minnesota,Minneapolis,Men,Street Footwear,45,375,168750.0,Outlet
3016,Foot Locker,1185732,2020-12-13,Midwest,Minnesota,Minneapolis,Women,Athletic Footwear,35,75,26250.0,Outlet
3017,Foot Locker,1185732,2020-12-15,Midwest,Minnesota,Minneapolis,Women,Apparel,50,200,100000.0,Outlet
3018,Foot Locker,1185732,2020-12-16,Midwest,Minnesota,Minneapolis,Men,Street Footwear,50,350,175000.0,Outlet
3019,Foot Locker,1185732,2020-12-19,Midwest,Minnesota,Minneapolis,Women,Athletic Footwear,40,150,60000.0,Outlet
3020,Foot Locker,1185732,2020-12-21,Midwest,Minnesota,Minneapolis,Women,Apparel,60,225,135000.0,Outlet
3021,Foot Locker,1185732,2020-12-22,Midwest,Minnesota,Minneapolis,Men,Street Footwear,55,475,261250.0,Outlet
3022,Foot Locker,1185732,2020-12-25,Midwest,Minnesota,Minneapolis,Women,Athletic Footwear,45,175,78750.0,Outlet
3023,Foot Locker,1185732,2020-12-27,Midwest,Minnesota,Minneapolis,Women,Apparel,60,275,165000.0,Outlet
3024,Foot Locker,1185732,2021-05-26,Midwest,Nebraska,Omaha,Women,Apparel,35,225,78750.0,Outlet
3025,Foot Locker,1185732,2021-06-01,Midwest,Nebraska,Omaha,Women,Apparel,35,200,70000.0,Outlet
3026,Foot Locker,1185732,2021-06-07,Midwest,Nebraska,Omaha,Women,Apparel,40,150,60000.0,Outlet
3027,Foot Locker,1185732,2021-06-13,Midwest,Nebraska,Omaha,Women,Apparel,35,150,52500.0,Outlet
3028,Foot Locker,1185732,2021-06-19,Midwest,Nebraska,Omaha,Women,Apparel,55,150,82500.0,Outlet
3029,Foot Locker,1185732,2021-06-25,Midwest,Nebraska,Omaha,Women,Apparel,50,325,162500.0,Outlet
3030,Foot Locker,1185732,2021-07-01,Midwest,Nebraska,Omaha,Women,Apparel,50,350,175000.0,Outlet
3031,Foot Locker,1185732,2021-07-07,Midwest,Nebraska,Omaha,Women,Apparel,45,275,123750.0,Outlet
3032,Foot Locker,1185732,2021-07-13,Midwest,Nebraska,Omaha,Women,Apparel,35,150,52500.0,Outlet
3033,Foot Locker,1185732,2021-07-19,Midwest,Nebraska,Omaha,Women,Apparel,45,150,67500.0,Outlet
3034,Foot Locker,1185732,2021-07-25,Midwest,Nebraska,Omaha,Women,Apparel,55,200,110000.0,Outlet
3035,Foot Locker,1185732,2021-07-31,Midwest,Nebraska,Omaha,Women,Apparel,55,250,137500.0,Outlet
3036,Foot Locker,1185732,2021-12-15,Midwest,Michigan,Detroit,Men,Apparel,60,550,330000.0,In-store
3037,Foot Locker,1185732,2021-01-18,Midwest,Michigan,Detroit,Women,Apparel,30,425,127500.0,In-store
3038,Foot Locker,1185732,2021-02-18,Midwest,Missouri,St. Louis,Women,Apparel,30,400,120000.0,In-store
3039,Foot Locker,1185732,2021-03-17,Midwest,Missouri,St. Louis,Women,Apparel,35,350,122500.0,In-store
3040,Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Women,Apparel,30,350,105000.0,In-store
3041,Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Women,Apparel,50,350,175000.0,In-store
